year_film,year_ceremony,ceremony,category,name,film,winner
1967,1968,40,SPECIAL VISUAL EFFECTS,"Howard A. Anderson, Jr., Albert Whitlock",Tobruk,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Donn Pearce, Frank R. Pierson",Cool Hand Luke,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Calder Willingham, Buck Henry",The Graduate,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),Richard Brooks,In Cold Blood,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),Stirling Silliphant,In the Heat of the Night,TRUE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Joseph Strick, Fred Haines",Ulysses,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),"David Newman, Robert Benton",Bonnie and Clyde,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Story by Robert Kaufman;  Screenplay by Norman Lear,Divorce American Style,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),William Rose,Guess Who's Coming to Dinner,TRUE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Jorge Semprun,La Guerre Est Finie,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Frederic Raphael,Two for the Road,FALSE
1967,1968,40,JEAN HERSHOLT HUMANITARIAN AWARD,Gregory Peck,,TRUE
1967,1968,40,HONORARY AWARD, Arthur Freed for distinguished service to the Academy and the production of six top-rated Awards telecasts.,,TRUE
1967,1968,40,IRVING G. THALBERG MEMORIAL AWARD,Alfred Hitchcock,,TRUE
1968,1969,41,ACTOR,Alan Arkin,The Heart Is a Lonely Hunter,FALSE
1968,1969,41,ACTOR,Alan Bates,The Fixer,FALSE
1968,1969,41,ACTOR,Ron Moody,Oliver!,FALSE
1968,1969,41,ACTOR,Peter O'Toole,The Lion in Winter,FALSE
1968,1969,41,ACTOR,Cliff Robertson,Charly,TRUE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Albertson,The Subject Was Roses,TRUE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Seymour Cassel,Faces,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Daniel Massey,Star!,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Wild,Oliver!,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Gene Wilder,The Producers,FALSE
1968,1969,41,ACTRESS,Katharine Hepburn,The Lion in Winter,TRUE
1968,1969,41,ACTRESS,Patricia Neal,The Subject Was Roses,FALSE
1968,1969,41,ACTRESS,Vanessa Redgrave,Isadora,FALSE
1968,1969,41,ACTRESS,Barbra Streisand,Funny Girl,TRUE
1968,1969,41,ACTRESS,Joanne Woodward,"Rachel, Rachel",FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Lynn Carlin,Faces,FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,TRUE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Sondra Locke,The Heart Is a Lonely Hunter,FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Kay Medford,Funny Girl,FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,"Rachel, Rachel",FALSE
1968,1969,41,ART DIRECTION,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston",Oliver!,TRUE
1968,1969,41,ART DIRECTION,"Art Direction:  George W. Davis, Edward Carfagno",The Shoes of the Fisherman,FALSE
1968,1969,41,ART DIRECTION,"Art Direction:  Boris Leven;  Set Decoration:  Walter M. Scott, Howard Bristol",Star!,FALSE
1968,1969,41,ART DIRECTION,"Art Direction:  Tony Masters, Harry Lange, Ernie Archer",2001: A Space Odyssey,FALSE
1968,1969,41,ART DIRECTION,"Art Direction:  Mikhail Bogdanov, Gennady Myasnikov;  Set Decoration:  G. Koshelev, V. Uvarov",War and Peace,FALSE
1968,1969,41,CINEMATOGRAPHY,Harry Stradling,Funny Girl,FALSE
1968,1969,41,CINEMATOGRAPHY,Daniel L. Fapp,Ice Station Zebra,FALSE
1968,1969,41,CINEMATOGRAPHY,Oswald Morris,Oliver!,FALSE
1968,1969,41,CINEMATOGRAPHY,Pasqualino De Santis,Romeo and Juliet,TRUE
1968,1969,41,CINEMATOGRAPHY,Ernest Laszlo,Star!,FALSE
1968,1969,41,COSTUME DESIGN,Margaret Furse,The Lion in Winter,FALSE
1968,1969,41,COSTUME DESIGN,Phyllis Dalton,Oliver!,FALSE
1968,1969,41,COSTUME DESIGN,Morton Haack,Planet of the Apes,FALSE
1968,1969,41,COSTUME DESIGN,Danilo Donati,Romeo and Juliet,TRUE
1968,1969,41,COSTUME DESIGN,Donald Brooks,Star!,FALSE
1968,1969,41,DIRECTING,Gillo Pontecorvo,The Battle of Algiers,FALSE
1968,1969,41,DIRECTING,Anthony Harvey,The Lion in Winter,FALSE
1968,1969,41,DIRECTING,Carol Reed,Oliver!,TRUE
1968,1969,41,DIRECTING,Franco Zeffirelli,Romeo and Juliet,FALSE
1968,1969,41,DIRECTING,Stanley Kubrick,2001: A Space Odyssey,FALSE
1968,1969,41,DOCUMENTARY (Feature),"James Blue, Producer",A Few Notes on Our Food Problem,FALSE
1968,1969,41,DOCUMENTARY (Feature),"Bill McGaw, Producer",Journey into Self,TRUE
1968,1969,41,DOCUMENTARY (Feature),"William Cayton, Producer",The Legendary Champions,FALSE
1968,1969,41,DOCUMENTARY (Feature),"David H. Sawyer, Producer",Other Voices,FALSE
1968,1969,41,DOCUMENTARY (Feature),"Robert Cohn and Alex Grasshoff, Producers",Young Americans,FALSE
1968,1969,41,DOCUMENTARY (Short Subject),"Fali Bilimoria, Producer",The House That Ananda Built,FALSE
1968,1969,41,DOCUMENTARY (Short Subject),"Lee R. Bobker, Producer",The Revolving Door,FALSE
1968,1969,41,DOCUMENTARY (Short Subject),"Thomas P. Kelly, Jr., Producer",A Space to Grow,FALSE
1968,1969,41,DOCUMENTARY (Short Subject),"Dan E. Weisburd, Producer",A Way Out of the Wilderness,FALSE
1968,1969,41,DOCUMENTARY (Short Subject),"Saul Bass, Producer",Why Man Creates,TRUE
1968,1969,41,FILM EDITING,Frank P. Keller,Bullitt,TRUE
1968,1969,41,FILM EDITING,"Robert Swink, Maury Winetrobe, William Sands",Funny Girl,FALSE
1968,1969,41,FILM EDITING,Frank Bracht,The Odd Couple,FALSE
1968,1969,41,FILM EDITING,Ralph Kemplen,Oliver!,FALSE
1968,1969,41,FILM EDITING,"Fred Feitshans, Eve Newman",Wild in the Streets,FALSE
1968,1969,41,FOREIGN LANGUAGE FILM,Hungary,The Boys of Paul Street,FALSE
1968,1969,41,FOREIGN LANGUAGE FILM,Czechoslovakia,The Firemen's Ball,FALSE
1968,1969,41,FOREIGN LANGUAGE FILM,Italy,The Girl with the Pistol,FALSE
1968,1969,41,FOREIGN LANGUAGE FILM,France,Stolen Kisses,FALSE
1968,1969,41,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,War and Peace,TRUE
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Lalo Schifrin,The Fox,FALSE
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),John Barry,The Lion in Winter,TRUE
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Goldsmith,Planet of the Apes,FALSE
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Alex North,The Shoes of the Fisherman,FALSE
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Michel Legrand,The Thomas Crown Affair,FALSE
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Ray Heindorf,Finian's Rainbow,FALSE
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Walter Scharf,Funny Girl,FALSE
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green,Oliver!,TRUE
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton,Star!,FALSE
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Music and adaptation score by Michel Legrand; lyrics by Jacques Demy,The Young Girls of Rochefort,FALSE
1968,1969,41,MUSIC (Song--Original for the Picture),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,Chitty Chitty Bang Bang,FALSE
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Quincy Jones; Lyrics by Bob Russell,For Love of Ivy,FALSE
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Jule Styne; Lyrics by Bob Merrill,Funny Girl,FALSE
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Jimmy Van Heusen; Lyrics by Sammy Cahn,Star!,FALSE
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,The Thomas Crown Affair,TRUE
1968,1969,41,BEST PICTURE,"Ray Stark, Producer",Funny Girl,FALSE
1968,1969,41,BEST PICTURE,"Martin Poll, Producer",The Lion in Winter,FALSE
1968,1969,41,BEST PICTURE,"John Woolf, Producer",Oliver!,TRUE
1968,1969,41,BEST PICTURE,"Paul Newman, Producer","Rachel, Rachel",FALSE
1968,1969,41,BEST PICTURE,"Anthony Havelock-Allan and John Brabourne, Producers",Romeo and Juliet,FALSE
1968,1969,41,SHORT SUBJECT (Cartoon),"Wolf Koenig and Jim MacKay, Producers",The House That Jack Built,FALSE
1968,1969,41,SHORT SUBJECT (Cartoon),"Jimmy Murakami, Producer",The Magic Pear Tree,FALSE
1968,1969,41,SHORT SUBJECT (Cartoon),"John Hubley and Faith Hubley, Producers",Windy Day,FALSE
1968,1969,41,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Winnie the Pooh and the Blustery Day,TRUE
1968,1969,41,SHORT SUBJECT (Live Action),"George Coe, Sidney Davis and Anthony Lover, Producers",The Dove,FALSE
1968,1969,41,SHORT SUBJECT (Live Action),National Film Board of Canada,Duo,FALSE
1968,1969,41,SHORT SUBJECT (Live Action),"John Astin, Producer",Prelude,FALSE
1968,1969,41,SHORT SUBJECT (Live Action),"Charles Guggenheim, Producer",Robert Kennedy Remembered,TRUE
1968,1969,41,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Bullitt,FALSE
1968,1969,41,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Finian's Rainbow,FALSE
1968,1969,41,SOUND,Columbia Studio Sound Department,Funny Girl,FALSE
1968,1969,41,SOUND,Shepperton Studio Sound Department,Oliver!,TRUE
1968,1969,41,SOUND,20th Century-Fox Studio Sound Department,Star!,FALSE
1968,1969,41,SPECIAL VISUAL EFFECTS,"Hal Millar, J. McMillan Johnson",Ice Station Zebra,FALSE
1968,1969,41,SPECIAL VISUAL EFFECTS,Stanley Kubrick,2001: A Space Odyssey,TRUE
1968,1969,41,WRITING (Screenplay--based on material from another medium),James Goldman,The Lion in Winter,TRUE
1968,1969,41,WRITING (Screenplay--based on material from another medium),Neil Simon,The Odd Couple,FALSE
1968,1969,41,WRITING (Screenplay--based on material from another medium),Vernon Harris,Oliver!,FALSE
1968,1969,41,WRITING (Screenplay--based on material from another medium),Stewart Stern,"Rachel, Rachel",FALSE
1968,1969,41,WRITING (Screenplay--based on material from another medium),Roman Polanski,Rosemary's Baby,FALSE
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Franco Solinas, Gillo Pontecorvo",The Battle of Algiers,FALSE
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),John Cassavetes,Faces,FALSE
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Ira Wallach, Peter Ustinov",Hot Millions,FALSE
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),Mel Brooks,The Producers,TRUE
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Stanley Kubrick, Arthur C. Clarke",2001: A Space Odyssey,FALSE
1968,1969,41,JEAN HERSHOLT HUMANITARIAN AWARD,Martha Raye,,TRUE
1968,1969,41,HONORARY AWARD, John Chambers for his outstanding makeup achievement for Planet of the Apes.,,TRUE
1968,1969,41,HONORARY AWARD, Onna White for her outstanding choreography achievement for Oliver!,,TRUE
1969,1970,42,ACTOR,Richard Burton,Anne of the Thousand Days,FALSE
1969,1970,42,ACTOR,Dustin Hoffman,Midnight Cowboy,FALSE
1969,1970,42,ACTOR,Peter O'Toole,"Goodbye, Mr. Chips",FALSE
1969,1970,42,ACTOR,Jon Voight,Midnight Cowboy,FALSE
1969,1970,42,ACTOR,John Wayne,True Grit,TRUE
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Rupert Crosse,The Reivers,FALSE
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Elliott Gould,Bob & Carol & Ted & Alice,FALSE
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Easy Rider,FALSE
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Anthony Quayle,Anne of the Thousand Days,FALSE
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Gig Young,"They Shoot Horses, Don't They?",TRUE
1969,1970,42,ACTRESS,Genevieve Bujold,Anne of the Thousand Days,FALSE
1969,1970,42,ACTRESS,Jane Fonda,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,ACTRESS,Liza Minnelli,The Sterile Cuckoo,FALSE
1969,1970,42,ACTRESS,Jean Simmons,The Happy Ending,FALSE
1969,1970,42,ACTRESS,Maggie Smith,The Prime of Miss Jean Brodie,TRUE
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Catherine Burns,Last Summer,FALSE
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Bob & Carol & Ted & Alice,FALSE
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Goldie Hawn,Cactus Flower,TRUE
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Sylvia Miles,Midnight Cowboy,FALSE
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Susannah York,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,ART DIRECTION,"Art Direction:  Maurice Carter, Lionel Couch;  Set Decoration:  Patrick McLoughlin",Anne of the Thousand Days,FALSE
1969,1970,42,ART DIRECTION,"Art Direction:  Robert Boyle, George B. Chan;  Set Decoration:  Edward Boyle, Carl Biddiscombe","Gaily, Gaily",FALSE
1969,1970,42,ART DIRECTION,"Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton","Hello, Dolly!",TRUE
1969,1970,42,ART DIRECTION,"Art Direction:  Alexander Golitzen, George C. Webb;  Set Decoration:  Jack D. Moore",Sweet Charity,FALSE
1969,1970,42,ART DIRECTION,Art Direction:  Harry Horner;  Set Decoration:  Frank McKelvy,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,CINEMATOGRAPHY,Arthur Ibbetson,Anne of the Thousand Days,FALSE
1969,1970,42,CINEMATOGRAPHY,Charles B. Lang,Bob & Carol & Ted & Alice,FALSE
1969,1970,42,CINEMATOGRAPHY,Conrad Hall,Butch Cassidy and the Sundance Kid,TRUE
1969,1970,42,CINEMATOGRAPHY,Harry Stradling,"Hello, Dolly!",FALSE
1969,1970,42,CINEMATOGRAPHY,Daniel Fapp,Marooned,FALSE
1969,1970,42,COSTUME DESIGN,Margaret Furse,Anne of the Thousand Days,TRUE
1969,1970,42,COSTUME DESIGN,Ray Aghayan,"Gaily, Gaily",FALSE
1969,1970,42,COSTUME DESIGN,Irene Sharaff,"Hello, Dolly!",FALSE
1969,1970,42,COSTUME DESIGN,Edith Head,Sweet Charity,FALSE
1969,1970,42,COSTUME DESIGN,Donfeld,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,DIRECTING,Arthur Penn,Alice's Restaurant,FALSE
1969,1970,42,DIRECTING,George Roy Hill,Butch Cassidy and the Sundance Kid,FALSE
1969,1970,42,DIRECTING,John Schlesinger,Midnight Cowboy,TRUE
1969,1970,42,DIRECTING,Sydney Pollack,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,DIRECTING,Costa-Gavras,Z,FALSE
1969,1970,42,DOCUMENTARY (Feature),"Bernard Chevry, Producer",Arthur Rubinstein - The Love of Life,TRUE
1969,1970,42,DOCUMENTARY (Feature),"Robert K. Sharpe, Producer",Before the Mountain Was Moved,FALSE
1969,1970,42,DOCUMENTARY (Feature),"Emile de Antonio, Producer",In the Year of the Pig,FALSE
1969,1970,42,DOCUMENTARY (Feature),Comite Organizador de los Juegos de la XIX Olimpiada,The Olympics in Mexico,FALSE
1969,1970,42,DOCUMENTARY (Feature),"Irwin Rosten, Producer",The Wolf Men,FALSE
1969,1970,42,DOCUMENTARY (Short Subject),"Denis Sanders and Robert M. Fresco, Producers",Czechoslovakia 1968,TRUE
1969,1970,42,DOCUMENTARY (Short Subject),"Donald Wrye, Producer",An Impression of John Steinbeck: Writer,FALSE
1969,1970,42,DOCUMENTARY (Short Subject),"Joan Horvath, Producer",Jenny Is a Good Thing,FALSE
1969,1970,42,DOCUMENTARY (Short Subject),"Arthur H. Wolf and Russell A. Mosser, Producers",Leo Beuerman,FALSE
1969,1970,42,DOCUMENTARY (Short Subject),"Joan Keller Stern, Producer",The Magic Machines,FALSE
1969,1970,42,FILM EDITING,William Reynolds,"Hello, Dolly!",FALSE
1969,1970,42,FILM EDITING,Hugh A. Robertson,Midnight Cowboy,FALSE
1969,1970,42,FILM EDITING,"William Lyon, Earle Herdan",The Secret of Santa Vittoria,FALSE
1969,1970,42,FILM EDITING,Fredric Steinkamp,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,FILM EDITING,Françoise Bonnot,Z,TRUE
1969,1970,42,FOREIGN LANGUAGE FILM,Sweden,Ådalen '31,FALSE
1969,1970,42,FOREIGN LANGUAGE FILM,Yugoslavia,The Battle of Neretva,FALSE
1969,1970,42,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,The Brothers Karamazov,FALSE
1969,1970,42,FOREIGN LANGUAGE FILM,France,My Night at Maud's,FALSE
1969,1970,42,FOREIGN LANGUAGE FILM,Algeria,Z,TRUE
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Georges Delerue,Anne of the Thousand Days,FALSE
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Burt Bacharach,Butch Cassidy and the Sundance Kid,TRUE
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),John Williams,The Reivers,FALSE
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Ernest Gold,The Secret of Santa Vittoria,FALSE
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Fielding,The Wild Bunch,FALSE
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Music and lyrics by Leslie Bricusse; adaptation score by John Williams,"Goodbye, Mr. Chips",FALSE
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton and Lionel Newman,"Hello, Dolly!",TRUE
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Nelson Riddle,Paint Your Wagon,FALSE
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Cy Coleman,Sweet Charity,FALSE
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green and Albert Woodbury,"They Shoot Horses, Don't They?",FALSE
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Fred Karlin; Lyrics by Dory Previn,The Sterile Cuckoo,FALSE
1969,1970,42,MUSIC (Song--Original for the Picture),Music and Lyrics by Rod McKuen,The Prime of Miss Jean Brodie,FALSE
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Burt Bacharach; Lyrics by Hal David,Butch Cassidy and the Sundance Kid,TRUE
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Elmer Bernstein; Lyrics by Don Black,True Grit,FALSE
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,The Happy Ending,FALSE
1969,1970,42,BEST PICTURE,"Hal B. Wallis, Producer",Anne of the Thousand Days,FALSE
1969,1970,42,BEST PICTURE,"John Foreman, Producer",Butch Cassidy and the Sundance Kid,FALSE
1969,1970,42,BEST PICTURE,"Ernest Lehman, Producer","Hello, Dolly!",FALSE
1969,1970,42,BEST PICTURE,"Jerome Hellman, Producer",Midnight Cowboy,TRUE
1969,1970,42,BEST PICTURE,"Jacques Perrin and Hamed Rachedi, Producers",Z,FALSE
1969,1970,42,SHORT SUBJECT (Cartoon),"Ward Kimball, Producer",It's Tough to Be a Bird,TRUE
1969,1970,42,SHORT SUBJECT (Cartoon),"John Hubley and Faith Hubley, Producers",Of Men and Demons,FALSE
1969,1970,42,SHORT SUBJECT (Cartoon),"Ryan Larkin, Producer",Walking,FALSE
1969,1970,42,SHORT SUBJECT (Live Action),"Doug Jackson, Producer",Blake,FALSE
1969,1970,42,SHORT SUBJECT (Live Action),"Joan Keller Stern, Producer",The Magic Machines,TRUE
1969,1970,42,SHORT SUBJECT (Live Action),"Marc Merson, Producer",People Soup,FALSE
1969,1970,42,SOUND,John Aldred,Anne of the Thousand Days,FALSE
1969,1970,42,SOUND,"William Edmondson, David Dockendorf",Butch Cassidy and the Sundance Kid,FALSE
1969,1970,42,SOUND,"Robert Martin, Clem Portman","Gaily, Gaily",FALSE
1969,1970,42,SOUND,"Jack Solomon, Murray Spivack","Hello, Dolly!",TRUE
1969,1970,42,SOUND,"Les Fresholtz, Arthur Piantadosi",Marooned,FALSE
1969,1970,42,SPECIAL VISUAL EFFECTS,"Eugene Lourie, Alex Weldon","Krakatoa, East of Java",FALSE
1969,1970,42,SPECIAL VISUAL EFFECTS,Robbie Robertson,Marooned,TRUE
1969,1970,42,WRITING (Screenplay--based on material from another medium),"Screenplay by John Hale, Bridget Boland;  Adaptation by Richard Sokolove",Anne of the Thousand Days,FALSE
1969,1970,42,WRITING (Screenplay--based on material from another medium),Arnold Schulman,"Goodbye, Columbus",FALSE
1969,1970,42,WRITING (Screenplay--based on material from another medium),Waldo Salt,Midnight Cowboy,TRUE
1969,1970,42,WRITING (Screenplay--based on material from another medium),"James Poe, Robert E. Thompson","They Shoot Horses, Don't They?",FALSE
1969,1970,42,WRITING (Screenplay--based on material from another medium),"Jorge Semprun, Costa-Gavras",Z,FALSE
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Paul Mazursky, Larry Tucker",Bob & Carol & Ted & Alice,FALSE
