title,budget,revenue,id,imdbId
The Tree of Life,32000000.0,54674226.0,8967.0,387575.0
Pina,4317946.0,14624826.0,57276.0,259822.0
Everything Must Go,5000000.0,2614773.0,45658.0,410400.0
Larry Crowne,30000000.0,36160375.0,59861.0,26008.0
Horrible Bosses,35000000.0,117000000.0,51540.0,443706.0
Cars 2,200000000.0,559852396.0,49013.0,452681.0
Captain America: The First Avenger,140000000.0,370569774.0,1771.0,119784.0
30 Minutes or Less,28000000.0,40547440.0,62206.0,127310.0
Glee: The Concert Movie,9000000.0,18663238.0,67675.0,27040.0
The Conspirator,25000000.0,15478800.0,60309.0,37508.0
A Dangerous Method,15000000.0,27462041.0,48231.0,410730.0
Warrior,25000000.0,23057115.0,59440.0,482463.0
Enthiran,26400000.0,62000000.0,148284.0,208993.0
In Time,40000000.0,173930596.0,49530.0,450259.0
Carnage,25000000.0,27603069.0,72113.0,1130088.0
Paranormal Activity 3,5000000.0,205703818.0,72571.0,68498.0
The Double,17000000.0,3696232.0,73499.0,110419.0
Shaolin,29000000.0,33662874.0,55292.0,790804.0
The Twilight Saga: Breaking Dawn - Part 1,110000000.0,712171856.0,50619.0,21331.0
The Expendables 2,100000000.0,312573423.0,76163.0,49043.0
Contraband,25000000.0,63100000.0,77866.0,955308.0
The Iron Lady,13000000.0,114956699.0,71688.0,1093370.0
The Flowers of War,94000000.0,95311434.0,76758.0,4707.0
Big Miracle,40000000.0,24719215.0,78698.0,243415.0
Chapiteau-Show,2000000.0,393816.0,88491.0,33803.0
Silent House,2000000.0,13101672.0,92182.0,465666.0
Mirror Mirror,85000000.0,183018522.0,62764.0,72709.0
Dark Shadows,150000000.0,245527149.0,62213.0,376873.0
Snow White and the Huntsman,170000000.0,396600000.0,58595.0,914382.0
Moonrise Kingdom,16000000.0,68263166.0,83666.0,447641.0
5 Days of War,20000000.0,17479.0,50601.0,398808.0
Madagascar 3: Europe's Most Wanted,145000000.0,746921274.0,80321.0,1137999.0
Seeking a Friend for the End of the World,10000000.0,9636289.0,88005.0,104693.0
The Amazing Spider-Man,215000000.0,752215857.0,1930.0,23876.0
Savages,45000000.0,82966152.0,82525.0,1013854.0
War of the Arrows,8000000.0,49000000.0,79224.0,1155076.0
Premium Rush,35000000.0,31083599.0,49526.0,480271.0
Lawless,26000000.0,53676580.0,82633.0,122136.0
Piranha 3DD,5000000.0,8493728.0,71668.0,1078940.0
The Possession,14000000.0,85446075.0,77883.0,1428457.0
Robot & Frank,2500000.0,3325038.0,84329.0,247254.0
Arbitrage,12000000.0,35485056.0,60599.0,462295.0
The Hunt,3800000.0,16800000.0,103663.0,60291.0
Behind the Burly Q,250000.0,23859.0,91911.0,1711484.0
The Paperboy,12500000.0,1353868.0,82390.0,9878.0
The Sessions,1000000.0,9138338.0,113947.0,19067.0
Amour,8900000.0,29844753.0,86837.0,1681687.0
Fire with Fire,20000000.0,4636169.0,139567.0,1451632.0
This Is 40,35000000.0,88058786.0,89492.0,1210166.0
Parental Guidance,25000000.0,119772232.0,88042.0,37615.0
Gangster Squad,60000000.0,105200903.0,82682.0,59447.0
Mama,15000000.0,146497771.0,132232.0,47479.0
The East,6500000.0,2401510.0,87499.0,1391137.0
Universal Soldier: Day of Reckoning,11500000.0,1402307.0,122857.0,72786.0
Before Midnight,3000000.0,11176469.0,132344.0,297169.0
Snitch,35000000.0,42930462.0,134411.0,93645.0
G.I. Joe: Retaliation,130000000.0,371876278.0,72559.0,76297.0
The Call,13000000.0,68572378.0,158011.0,450061.0
Admission,13000000.0,18000000.0,144340.0,1814665.0
Hey Ram,3900000.0,4900000.0,60579.0,453383.0
Scary Movie 5,20000000.0,78378744.0,4258.0,251191.0
Pain & Gain,25000000.0,86175291.0,134374.0,823671.0
Late Autumn,6200000.0,4820000.0,91073.0,23225.0
Mud,10000000.0,21587700.0,103731.0,1085362.0
The Past,11000000.0,10631747.0,152780.0,65877.0
Behind the Candelabra,23000000.0,15600000.0,119675.0,170223.0
Aftershock,2000000.0,58510.0,123103.0,249326.0
Redd Inc.,500000.0,1000000.0,133463.0,65104.0
The Purge,3000000.0,89328627.0,158015.0,1028561.0
R.I.P.D.,130000000.0,61648500.0,49524.0,762121.0
Lost in Thailand,2200000.0,208000000.0,151743.0,5037902.0
Blue Jasmine,18000000.0,99206215.0,160588.0,3332308.0
The Smurfs 2,105000000.0,347434178.0,77931.0,1355599.0
Grown Ups 2,80000000.0,246984278.0,109418.0,76674.0
Paranoia,35000000.0,13785015.0,115348.0,1717724.0
The Mortal Instruments: City of Bones,60000000.0,90565421.0,123553.0,2379386.0
Runner Runner,30000000.0,62616646.0,146238.0,115484.0
Machete Kills,12000000.0,15008161.0,106747.0,1839522.0
Filth,5000000.0,9114264.0,85889.0,36386.0
Stitches,100000.0,95000.0,115210.0,2713180.0
Escape Plan,50000000.0,122915111.0,107846.0,110420.0
All Is Lost,9000000.0,6108720.0,152747.0,1700810.0
The Hunger Games: Catching Fire,130000000.0,847423452.0,101299.0,1849759.0
Inside Llewyn Davis,11000000.0,32935319.0,86829.0,292081.0
The Wolf of Wall Street,100000000.0,392000694.0,106646.0,1386683.0
August: Osage County,25000000.0,74188937.0,152737.0,101927.0
American Hustle,40000000.0,251171807.0,168672.0,353161.0
Her,23000000.0,47351251.0,152601.0,1905010.0
Oldboy,30000000.0,4861022.0,87516.0,34242.0
Snowpiercer,39200000.0,86758912.0,110415.0,389817.0
Underdogs,22000000.0,24000000.0,153158.0,108338.0
Ride Along,25000000.0,153997819.0,168530.0,5271772.0
Divergent,85000000.0,288747895.0,157350.0,3249414.0
Labor Day,18000000.0,20275812.0,130150.0,99751.0
The Young and Prodigious T.S. Spivet,33000000.0,9494789.0,157841.0,286648.0
Sabotage,35000000.0,17508518.0,144336.0,2354141.0
Joe,4000000.0,2365467.0,157847.0,4630444.0
Interstellar,165000000.0,675120017.0,157336.0,3040224.0
Mr. Peabody & Sherman,145000000.0,272912430.0,82703.0,1692504.0
13 Sins,5000000.0,13809.0,155084.0,794338.0
Muppets Most Wanted,50000000.0,80383290.0,145220.0,1468703.0
The Immigrant,16000000.0,5867686.0,152599.0,381716.0
X-Men: Days of Future Past,250000000.0,747862775.0,127585.0,2165765.0
Godzilla,160000000.0,529076069.0,124905.0,43595.0
Minuscule: Valley of the Lost Ants,19700000.0,30000000.0,140870.0,815447.0
17 Girls,4141459.0,201607.0,87368.0,76374.0
Dawn of the Planet of the Apes,170000000.0,710644566.0,119450.0,216750.0
No One Lives,2900000.0,74918.0,123109.0,130172.0
Guardians of the Galaxy,170000000.0,773328629.0,118340.0,343827.0
A Most Wanted Man,15000000.0,31554855.0,157849.0,5243424.0
The Rover,12250000.0,2295423.0,157845.0,4188654.0
Teenage Mutant Ninja Turtles,125000000.0,477200000.0,98566.0,1144579.0
Sin City: A Dame to Kill For,65000000.0,39407616.0,189.0,114241.0
The Drop,12600000.0,19054534.0,154400.0,176048.0
The Boxtrolls,60000000.0,108255770.0,170687.0,358551.0
Felix The Cat: The Movie,9000000.0,1964253.0,36523.0,462333.0
Walking With Dinosaurs,80000000.0,126546518.0,77951.0,250264.0
Remington and the Curse of the Zombadings,22361.0,721651.0,96239.0,1727252.0
Exodus: Gods and Kings,140000000.0,268031828.0,147441.0,4126312.0
Dumb and Dumber To,40000000.0,169837010.0,100042.0,50470.0
Ragnarok,6500000.0,3721345.0,140818.0,1294699.0
20th Century Boys - Chapter 1: Beginning of the End,20000000.0,31244858.0,36683.0,103243.0
Khumba,20000000.0,27187375.0,172391.0,5390066.0
Foodfight!,65000000.0,73706.0,116977.0,2096672.0
Avengers: Age of Ultron,280000000.0,1405403694.0,99861.0,905345.0
Ant-Man,130000000.0,519311965.0,102899.0,72867.0
The Loft,14000000.0,10076790.0,72784.0,91415.0
Lost River,2000000.0,45431.0,167810.0,75764.0
Battletruck,1000000.0,3000000.0,27873.0,387412.0
Bolero,7000000.0,8914881.0,5896.0,213121.0
Tomorrowland,190000000.0,209154322.0,158852.0,1857772.0
A Company Man,3500000.0,7339398.0,134126.0,2497980.0
Jimmy P.,10000000.0,30283.0,160768.0,89122.0
Mere Brother Ki Dulhan,5510000.0,18050000.0,74458.0,1130884.0
Inside Out,175000000.0,857611174.0,150540.0,3854104.0
The Hunger Games: Mockingjay - Part 2,160000000.0,653428261.0,131634.0,99212.0
White Tiger,11000000.0,7200000.0,111237.0,1979385.0
Josh,6900000.0,15000000.0,131940.0,103854.0
La peggior settimana della mia vita,11000000.0,12935800.0,77944.0,1333631.0
A Whole Life Ahead,5940000.0,4250000.0,51917.0,465670.0
The Vatican Tapes,13000000.0,1784763.0,157544.0,127692.0
The Angrez,50000.0,300000.0,115873.0,46161.0
Captive,11180.0,24591.0,98203.0,1673434.0
Would I Lie to You? 2,12560000.0,42700000.0,31359.0,416991.0
Dreaming of Space,2000000.0,696681.0,65614.0,50549.0
Alaipayuthey,2000000.0,6000000.0,49035.0,47969.0
Confessions of a Dangerous Mind,30000000.0,33013805.0,4912.0,62994.0
Rita's Last Fairy Tale,200000.0,486937.0,141520.0,1694019.0
Paranormal Activity: The Ghost Dimension,10000000.0,78096553.0,146301.0,1424746.0
Louder Than Bombs,11000000.0,161789.0,157827.0,270758.0
Recep İvedik,500000.0,5330000.0,31060.0,100606.0
Jane Got a Gun,25000000.0,1397284.0,174751.0,5490310.0
Triple 9,20000000.0,12639297.0,146198.0,3809308.0
The Touch,6900000.0,6530000.0,105254.0,2332579.0
Roar,17000000.0,2000000.0,2989.0,82398.0
The Angry Birds Movie,73000000.0,349779543.0,153518.0,2609998.0
Lights of New York,75000.0,1200000.0,173689.0,218673.0
Grandmaster,120000.0,130000.0,105506.0,256749.0
Local Color,3250000.0,32788.0,2324.0,118799.0
Wabash Avenue,2115000.0,2039000.0,110669.0,2246565.0
The Work and the Glory,7500000.0,3347647.0,36046.0,363768.0
Voracious,11178.0,34659.0,121173.0,2275861.0
Resident Evil: The Final Chapter,40000000.0,312242626.0,173897.0,6690310.0
Ayurveda: Art of Being,300000.0,2074000.0,73981.0,33873.0
Shadowboxing,3500000.0,8262833.0,56372.0,51093.0
The Irony of Fate. The Sequel,5000000.0,55635037.0,27046.0,133985.0
Waltzing Anna,1000000.0,11455.0,55740.0,108593.0
The Spy,6000000.0,4588176.0,102197.0,1825842.0
Hitler's Kaput!,3000000.0,9713500.0,52891.0,472268.0
Fanaa,5300000.0,22175908.0,8453.0,139388.0
"Mommies, Happy New Year!",2000000.0,11666088.0,159447.0,3174376.0
Pregnant,2000000.0,8000000.0,75438.0,959329.0
FC Venus,2196531.0,2411594.0,26147.0,59798.0
